

			DELHI AIRPORT : 30 m Base line


Time	RVR	 MOR	RVR	MOR	BLM	Trf	 Ref(v)	PD(v)
14:44:21	2000	3000	3333	9955	2	0.99100	3.76555	2.72619		
14:44:31	2000	3000	3333	9955	2	0.99100	3.76551	2.72637		
14:44:41	2000	3000	3333	9955	2	0.99100	3.76548	2.72479		
14:44:51	2000	3000	3333	9955	2	0.99100	3.76509	2.72661		
14:45:01	2000	3000	3333	9955	2	0.99100	3.76639	2.72312		
14:45:11	2000	3000	3333	9955	2	0.99100	3.76548	2.72552		
14:45:21	2000	3000	3333	9955	2	0.99100	3.76630	2.72648		
14:45:31	2000	3000	3333	9955	2	0.99100	3.76551	2.72851		
14:45:41	2000	3000	3333	9955	2	0.99100	3.76557	2.72826		
14:45:51	2000	3000	3333	9955	2	0.99100	3.76547	2.72922		
14:46:01	2000	3000	3333	9955	2	0.99100	3.76614	2.72662		
14:46:11	2000	3000	3333	9955	2	0.99100	3.76599	2.72981		
14:46:21	2000	3000	3333	9955	2	0.99100	3.76529	2.73457		
14:46:31	2000	3000	3333	9955	2	0.99100	3.76544	2.73081		
14:46:41	2000	3000	3333	9955	2	0.99100	3.76506	2.73074		
14:46:51	2000	3000	3333	9955	2	0.99100	3.76524	2.73401		
14:47:01	2000	3000	3333	9955	2	0.99100	3.76603	2.73259		
14:47:11	2000	3000	3333	9955	2	0.99100	3.76561	2.73284		
14:47:21	2000	3000	3333	9955	2	0.99100	3.76622	2.73229		
14:47:31	2000	3000	3333	9955	2	0.99100	3.76585	2.73157		
14:47:41	2000	3000	3333	9955	2	0.99100	3.76590	2.73493		
14:47:51	2000	3000	3333	9955	2	0.99100	3.76564	2.73167		
14:48:01	2000	3000	3333	9955	2	0.99100	3.76578	2.73302		
14:48:11	2000	3000	3333	9955	2	0.99100	3.76593	2.73281		
14:48:21	2000	3000	3333	9955	2	0.99100	3.76559	2.73177		
14:48:31	2000	3000	3333	9955	2	0.99100	3.76602	2.73215		
14:48:41	2000	3000	3333	9955	2	0.99100	3.76618	2.73268		
14:48:51	2000	3000	3333	9955	2	0.99100	3.76624	2.73191		
14:49:01	2000	3000	3333	9955	2	0.99100	3.76585	2.73237		
14:49:11	2000	3000	3333	9955	2	0.99100	3.76605	2.73358		
14:49:21	2000	3000	3333	9955	2	0.99100	3.76554	2.73258		
14:49:31	2000	3000	3333	9955	2	0.99100	3.76525	2.73549		
14:49:41	2000	3000	3333	9955	2	0.99100	3.76598	2.73546		
14:49:51	2000	3000	3333	9955	2	0.99100	3.76538	2.73472		
14:50:01	2000	3000	3333	9955	2	0.99100	3.76571	2.73127		
14:50:11	2000	3000	3333	9955	2	0.99100	3.76537	2.73456		
14:50:21	2000	3000	3333	9955	2	0.99100	3.76537	2.73474		
14:50:31	2000	3000	3333	9955	2	0.99100	3.76603	2.73479		
14:50:41	2000	3000	3333	9955	2	0.99100	3.76539	2.73626		
14:50:51	2000	3000	3333	9955	2	0.99100	3.76537	2.73706		
14:51:01	2000	3000	3333	9955	2	0.99100	3.76579	2.73270		
14:51:11	2000	3000	3333	9955	2	0.99100	3.76524	2.73436		
14:51:21	2000	3000	3333	9955	2	0.99100	3.76567	2.73219		
14:51:31	2000	3000	3333	9955	2	0.99100	3.76574	2.73202		
14:51:41	2000	3000	3333	9955	2	0.99100	3.76611	2.73207		
14:51:51	2000	3000	3333	9955	2	0.99100	3.76580	2.73286		
14:52:01	2000	3000	3333	9955	2	0.99100	3.76579	2.73322		
14:52:11	2000	3000	3333	9955	2	0.99100	3.76592	2.73411		
14:52:21	2000	3000	3333	9955	2	0.99100	3.76568	2.73690		
14:52:31	2000	3000	3333	9955	2	0.99100	3.76568	2.73827		
14:52:41	2000	3000	3333	9955	2	0.99100	3.76578	2.73368		
14:52:51	2000	3000	3333	9955	2	0.99100	3.76578	2.73697		
14:53:01	2000	3000	3333	9955	2	0.99100	3.76596	2.73472		
14:53:11	2000	3000	3333	9955	2	0.99100	3.76558	2.73406		
14:53:21	2000	3000	3333	9955	2	0.99100	3.76527	2.73559		
14:53:31	2000	3000	3333	9955	2	0.99100	3.76550	2.73654		
14:53:41	2000	3000	3333	9955	2	0.99100	3.76523	2.73515		
14:53:51	2000	3000	3333	9955	2	0.99100	3.76574	2.73775		
14:54:01	2000	3000	3333	9955	2	0.99100	3.76619	2.73392		
14:54:11	2000	3000	3333	9955	2	0.99100	3.76574	2.73520		
14:54:21	2000	3000	3333	9955	2	0.99100	3.76586	2.73737		
14:54:31	2000	3000	3333	9955	2	0.99100	3.76582	2.73592		
14:54:41	2000	3000	3333	9955	2	0.99100	3.76569	2.73517		
14:54:51	2000	3000	3333	9955	2	0.99100	3.76620	2.73264		
14:55:01	2000	3000	3333	9955	2	0.99100	3.76573	2.73629		
14:55:11	2000	3000	3333	9955	2	0.99100	3.76598	2.73941		
14:55:21	2000	3000	3333	9955	2	0.99100	3.76648	2.74095		
14:55:31	2000	3000	3333	9955	2	0.99100	3.76647	2.73672		
14:55:41	2000	3000	3333	9955	2	0.99100	3.76659	2.72258		
14:55:51	2000	3000	3333	9955	2	0.99100	3.76708	2.72964		
14:56:01	2000	3000	3333	9955	2	0.99100	3.76642	2.73718		
14:56:11	2000	3000	3333	9955	2	0.99100	3.76664	2.73432		
14:56:21	2000	3000	3333	9955	2	0.99100	3.76677	2.73625		
14:56:31	2000	3000	3333	9955	2	0.99100	3.76679	2.73534		
14:56:41	2000	3000	3333	9955	2	0.99100	3.76658	2.73400		
14:56:51	2000	3000	3333	9955	2	0.99100	3.76648	2.73527		
14:57:01	2000	3000	3333	9955	2	0.99100	3.76672	2.73380		
14:57:11	2000	3000	3333	9955	2	0.99100	3.76669	2.74157		
14:57:21	2000	3000	3333	9955	2	0.99100	3.76678	2.74029		
14:57:31	2000	3000	3333	9955	2	0.99100	3.76679	2.74019		
14:57:41	2000	3000	3333	9955	2	0.99100	3.76650	2.74026		
14:57:51	2000	3000	3333	9955	2	0.99100	3.76676	2.73772		
14:58:01	2000	3000	3333	9955	2	0.99100	3.76673	2.73753		
14:58:11	2000	3000	3333	9955	2	0.99100	3.76616	2.73896		
14:58:21	2000	3000	3333	9955	2	0.99100	3.76677	2.74241		
14:58:31	2000	3000	3333	9955	2	0.99100	3.76689	2.74163		
14:58:41	2000	3000	3333	9955	2	0.99100	3.76640	2.74430		
14:58:51	2000	3000	3333	9955	2	0.99100	3.76635	2.74029		
14:59:01	2000	3000	3333	9955	2	0.99100	3.76644	2.74224		
14:59:11	2000	3000	3333	9955	2	0.99100	3.76678	2.74753		
14:59:21	2000	3000	3333	9955	2	0.99100	3.76632	2.74272		
14:59:31	2000	3000	3333	9955	2	0.99100	3.76660	2.74051		
14:59:41	2000	3000	3333	9955	2	0.99100	3.76664	2.74189		
14:59:51	2000	3000	3333	9955	2	0.99100	3.76698	2.74012		
15:00:01	2000	3000	3333	9955	2	0.99100	3.76722	2.73892		
15:00:11	2000	3000	3333	9955	2	0.99100	3.76704	2.74238		
15:00:21	2000	3000	3333	9955	2	0.99100	3.76670	2.73964		
15:00:31	2000	3000	3333	9955	2	0.99100	3.76640	2.74186		
15:00:41	2000	3000	3333	9955	2	0.99100	3.76665	2.74139		
15:00:51	2000	3000	3333	9955	2	0.99100	3.76637	2.73716		
15:01:01	2000	3000	3333	9955	2	0.99100	3.76702	2.74192		
15:01:11	2000	3000	3333	9955	2	0.99100	3.76666	2.73938		
15:01:21	2000	3000	3333	9955	2	0.99100	3.76645	2.73678		
15:01:31	2000	3000	3333	9955	2	0.99100	3.76827	2.73887		
15:01:41	2000	3000	3333	9955	2	0.99100	3.76804	2.73828		
15:01:51	2000	3000	3333	9955	2	0.99100	3.76763	2.74066		
15:02:01	2000	3000	3333	9955	2	0.99100	3.76780	2.73796		
15:02:11	2000	3000	3333	9955	2	0.99100	3.76802	2.73637		
15:02:21	2000	3000	3333	9955	2	0.99100	3.76767	2.74004		
15:02:31	2000	3000	3333	9955	2	0.99100	3.76790	2.73923		
15:02:41	2000	3000	3333	9955	2	0.99100	3.76759	2.73946		
15:02:51	2000	3000	3333	9955	2	0.99100	3.76783	2.73793		
15:03:01	2000	3000	3333	9955	2	0.99100	3.76788	2.73673		
15:03:11	2000	3000	3333	9955	2	0.99100	3.76742	2.73703		
15:03:21	2000	3000	3333	9955	2	0.99100	3.76804	2.73736		
15:03:31	2000	3000	3333	9955	2	0.99100	3.76778	2.73748		
15:03:41	2000	3000	3333	9955	2	0.99100	3.76759	2.73471		
15:03:51	2000	3000	3333	9955	2	0.99100	3.76778	2.73779		
15:04:01	2000	3000	3333	9955	2	0.99100	3.76777	2.73569		
15:04:11	2000	3000	3333	9955	2	0.99100	3.76802	2.74079		
15:04:21	2000	3000	3333	9955	2	0.99100	3.76633	2.73400		
15:04:31	2000	3000	3333	9955	2	0.99100	3.76616	2.73435		
15:04:41	2000	3000	3333	9955	2	0.99100	3.76638	2.73724		
15:04:51	2000	3000	3333	9955	2	0.99100	3.76638	2.73509		
15:05:01	2000	3000	3333	9955	2	0.99100	3.76606	2.73582		
15:05:11	2000	3000	3333	9955	2	0.99100	3.76664	2.73520		
15:05:21	2000	3000	3333	9955	2	0.99100	3.76639	2.73239		
15:05:31	2000	3000	3333	9955	2	0.99100	3.76637	2.73925		
15:05:41	2000	3000	3333	9955	2	0.99100	3.76600	2.73514		
15:05:51	2000	3000	3333	9955	2	0.99100	3.76632	2.73682		
15:06:01	2000	3000	3333	9955	2	0.99100	3.76803	2.73134		
15:06:11	2000	3000	3333	9955	2	0.99100	3.76637	2.74162		
15:06:21	2000	3000	3333	9955	2	0.99100	3.76588	2.73537		
15:06:31	2000	3000	3333	9955	2	0.99100	3.76664	2.73593		
15:06:41	2000	3000	3333	9955	2	0.99100	3.76684	2.73643		
15:06:51	2000	3000	3333	9955	2	0.99100	3.76587	2.73913		
15:07:01	2000	3000	3333	9955	2	0.99100	3.76572	2.73741		
15:07:11	2000	3000	3333	9955	2	0.99100	3.76679	2.73569		
15:07:21	2000	3000	3333	9955	2	0.99100	3.76662	2.73553		
15:07:31	2000	3000	3333	9955	2	0.99100	3.76697	2.73397		
15:07:41	2000	3000	3333	9955	2	0.99100	3.76642	2.73453		
15:07:51	2000	3000	3333	9955	2	0.99100	3.76654	2.73124		
15:08:01	2000	3000	3333	9955	2	0.99100	3.76745	2.73307		
15:08:11	2000	3000	3333	9955	2	0.99100	3.76784	2.73178		
15:08:21	2000	3000	3333	9955	2	0.99100	3.76801	2.72961		
15:08:31	2000	3000	3333	9955	2	0.99100	3.76854	2.73322		
15:08:41	2000	3000	3333	9955	2	0.99100	3.76780	2.73160		
15:08:51	2000	3000	3333	9955	2	0.99100	3.76848	2.72921		
15:09:01	2000	3000	3333	9955	2	0.99100	3.76846	2.73352		
15:09:11	2000	3000	3333	9955	2	0.99100	3.76897	2.73435		
15:09:21	2000	3000	3333	9955	2	0.99100	3.76819	2.73394		
15:09:31	2000	3000	3333	9955	2	0.99100	3.76626	2.73426		
15:09:41	2000	3000	3333	9955	2	0.99100	3.76819	2.73253		
15:09:51	2000	3000	3333	9955	2	0.99100	3.76875	2.73437		
15:10:01	2000	3000	3333	9955	2	0.99100	3.76845	2.73324		
15:10:11	2000	3000	3333	9955	2	0.99100	3.76743	2.73404		
15:10:21	2000	3000	3333	9955	2	0.99100	3.76890	2.73163		
15:10:31	2000	3000	3333	9955	2	0.99100	3.76799	2.73515		
15:10:41	2000	3000	3333	9955	2	0.99100	3.76632	2.73647		
15:10:51	2000	3000	3333	9955	2	0.99100	3.76604	2.73147		
15:11:01	2000	3000	3333	9955	2	0.99100	3.76698	2.72817		
15:11:11	2000	3000	3333	9955	2	0.99100	3.76715	2.73183		
15:11:21	2000	3000	3333	9955	2	0.99100	3.76729	2.73130		
15:11:31	2000	3000	3333	9955	2	0.99100	3.76797	2.73221		
15:11:41	2000	3000	3333	9955	2	0.99100	3.76875	2.72547		
15:11:51	2000	3000	3333	9955	2	0.99100	3.76854	2.72732		
15:12:01	2000	3000	3333	9955	2	0.99100	3.76842	2.72716		
15:12:11	2000	3000	3333	9955	2	0.99100	3.76846	2.72444		
15:12:21	2000	3000	3333	9955	2	0.99100	3.76707	2.72977		
15:12:31	2000	3000	3333	9955	2	0.99100	3.76698	2.72301		
15:12:41	2000	3000	3333	9955	2	0.99100	3.76652	2.72969		
15:12:51	2000	3000	3333	9955	2	0.99100	3.76791	2.72619		
15:13:01	2000	3000	3333	9955	2	0.99100	3.76835	2.72906		
15:13:11	2000	3000	3333	9955	2	0.99100	3.76754	2.72894		
15:13:21	2000	3000	3333	9955	2	0.99100	3.76746	2.71993		
15:13:31	2000	3000	3333	9955	2	0.99100	3.76709	2.72945		
15:13:41	2000	3000	3333	9955	2	0.99100	3.76720	2.72711		
15:13:51	2000	3000	3333	9955	2	0.99100	3.76719	2.72786		
15:14:01	2000	3000	3333	9955	2	0.99100	3.76791	2.72496		
15:14:11	2000	3000	3333	9955	2	0.99100	3.76701	2.72127		
15:14:21	2000	3000	3333	9955	2	0.99100	3.76795	2.72821		
15:14:31	2000	3000	3333	9955	2	0.99100	3.76722	2.72476		
15:14:41	2000	3000	3333	9955	2	0.99100	3.76853	2.72782		
15:14:51	2000	3000	3333	9955	2	0.99100	3.76719	2.72461		
15:15:01	2000	3000	3333	9955	2	0.99100	3.76845	2.72536		
15:15:11	2000	3000	3333	9955	2	0.99100	3.76737	2.72743		
15:15:21	2000	3000	3333	9955	2	0.99100	3.76723	2.72729		
15:15:31	2000	3000	3333	9955	2	0.99100	3.76751	2.72400		
15:15:41	2000	3000	3333	9955	2	0.99100	3.76669	2.72452		
15:15:51	2000	3000	3333	9955	2	0.99100	3.76647	2.72739		
15:16:01	2000	3000	3333	9955	2	0.99100	3.76711	2.72875		
15:16:11	2000	3000	3333	9955	2	0.99100	3.76787	2.72491		
15:16:21	2000	3000	3333	9955	2	0.99100	3.76788	2.72669		
15:16:31	2000	3000	3333	9955	2	0.99100	3.76658	2.72632		
15:16:41	2000	3000	3333	9955	2	0.99100	3.76749	2.72479		
15:16:51	2000	3000	3333	9955	2	0.99100	3.76698	2.72281		
15:17:01	2000	3000	3333	9955	2	0.99100	3.76684	2.72853		
15:17:11	2000	3000	3333	9955	2	0.99100	3.76710	2.72450		
15:17:21	2000	3000	3333	9955	2	0.99100	3.76747	2.72337		
15:17:31	2000	3000	3333	9955	2	0.99100	3.76808	2.72552		
15:17:41	2000	3000	3333	9955	2	0.99100	3.76717	2.72577		
15:17:51	2000	3000	3333	9955	2	0.99100	3.76717	2.72577		
15:18:01	2000	3000	3333	9955	2	0.99100	3.76736	2.72543		
15:18:11	2000	3000	3333	9955	2	0.99100	3.76776	2.72524		
15:18:21	2000	3000	3333	9955	2	0.99100	3.76672	2.72841		
15:18:31	2000	3000	3333	9955	2	0.99100	3.76824	2.72380		
15:18:41	2000	3000	3333	9955	2	0.99100	3.76752	2.72234		
15:18:51	2000	3000	3333	9955	2	0.99100	3.76674	2.72754		
15:19:01	2000	3000	3333	9955	2	0.99100	3.76773	2.73103		
15:19:11	2000	3000	3333	9955	2	0.99100	3.76833	2.73164		
15:19:21	2000	3000	3333	9955	2	0.99100	3.76739	2.72806		
15:19:31	2000	3000	3333	9955	2	0.99100	3.76734	2.72987		
15:19:41	2000	3000	3333	9955	2	0.99100	3.76769	2.72819		
15:19:51	2000	3000	3333	9955	2	0.99100	3.76765	2.73057		
15:20:01	2000	3000	3333	9955	2	0.99100	3.76791	2.73236		
15:20:11	2000	3000	3333	9955	2	0.99100	3.76751	2.73188		
15:20:21	2000	3000	3333	9955	2	0.99100	3.76641	2.72490		
15:20:31	2000	3000	3333	9955	2	0.99100	3.76688	2.72729		
15:20:41	2000	3000	3333	9955	2	0.99100	3.76787	2.72682		
15:20:51	2000	3000	3333	9955	2	0.99100	3.76796	2.73203		
15:21:01	2000	3000	3333	9955	2	0.99100	3.76814	2.73212		
15:21:11	2000	3000	3333	9955	2	0.99100	3.76678	2.72971		
15:21:21	2000	3000	3333	9955	2	0.99100	3.76702	2.73489		
15:21:31	2000	3000	3333	9955	2	0.99100	3.76848	2.73314		
15:21:41	2000	3000	3333	9955	2	0.99100	3.76713	2.73189		
15:21:51	2000	3000	3333	9955	2	0.99100	3.76701	2.73537		
15:22:01	2000	3000	3333	9955	2	0.99100	3.76835	2.73564		
15:22:11	2000	3000	3333	9955	2	0.99100	3.76840	2.73525		
15:22:21	2000	3000	3333	9955	2	0.99100	3.76721	2.73453		
15:22:31	2000	3000	3333	9955	2	0.99100	3.76670	2.73634		
15:22:41	2000	3000	3333	9955	2	0.99100	3.76733	2.73852		
15:22:51	2000	3000	3333	9955	2	0.99100	3.76717	2.73394		
15:23:01	2000	3000	3333	9955	2	0.99100	3.76827	2.73516		
15:23:11	2000	3000	3333	9955	2	0.99100	3.76740	2.73466		
15:23:21	2000	3000	3333	9955	2	0.99100	3.76788	2.73887		
15:23:31	2000	3000	3333	9955	2	0.99100	3.76736	2.74001		
15:23:41	2000	3000	3333	9955	2	0.99100	3.76802	2.73813		
15:23:51	2000	3000	3333	9955	2	0.99100	3.76652	2.74288		
15:24:01	2000	3000	3333	9955	2	0.99100	3.76773	2.74226		
15:24:11	2000	3000	3333	9955	2	0.99100	3.76690	2.74130		
15:24:21	2000	3000	3333	9955	2	0.99100	3.76657	2.74100		
15:24:31	2000	3000	3333	9955	2	0.99100	3.76781	2.73951		
15:24:41	2000	3000	3333	9955	2	0.99100	3.76768	2.73603		
15:24:51	2000	3000	3333	9955	2	0.99100	3.76730	2.73522		
15:25:01	2000	3000	3333	9955	2	0.99100	3.76814	2.73155		
15:25:11	2000	3000	3333	9955	2	0.99100	3.76791	2.73942		
15:25:21	2000	3000	3333	9955	2	0.99100	3.76685	2.74063		
15:25:31	2000	3000	3333	9955	2	0.99100	3.76683	2.74155		
15:25:41	2000	3000	3333	9955	2	0.99100	3.76680	2.74324		
15:25:51	2000	3000	3333	9955	2	0.99100	3.76710	2.74731		
15:26:01	2000	3000	3333	9955	2	0.99100	3.76706	2.74229		
15:26:11	2000	3000	3333	9955	2	0.99100	3.76694	2.74302		
15:26:21	2000	3000	3333	9955	2	0.99100	3.76733	2.73255		
15:26:31	2000	3000	3333	9955	2	0.99100	3.76912	2.74268		
15:26:41	2000	3000	3333	9955	2	0.99100	3.76793	2.74319		
15:26:51	2000	3000	3333	9955	2	0.99100	3.76833	2.74315		
15:27:01	2000	3000	3333	9955	2	0.99100	3.76786	2.74295		
15:27:11	2000	3000	3333	9955	2	0.99100	3.76777	2.74397		
15:27:21	2000	3000	3333	9955	2	0.99100	3.76821	2.74485		
15:27:31	2000	3000	3333	9955	2	0.99100	3.76774	2.74665		
15:27:42	2000	3000	3333	9955	2	0.99100	3.76796	2.73891		
15:27:52	2000	3000	3333	9955	2	0.99100	3.76808	2.74152		
15:28:02	2000	3000	3333	9955	2	0.99100	3.76778	2.74047		
15:28:12	2000	3000	3333	9955	2	0.99100	3.76866	2.73913		
15:28:22	2000	3000	3333	9955	2	0.99100	3.76834	2.74116		
15:28:32	2000	3000	3333	9955	2	0.99100	3.76825	2.73924		
15:28:42	2000	3000	3333	9955	2	0.99100	3.76757	2.73776		
15:28:52	2000	3000	3333	9955	2	0.99100	3.76696	2.74268		
15:29:02	2000	3000	3333	9955	2	0.99100	3.76769	2.74037		
15:29:12	2000	3000	3333	9955	2	0.99100	3.76768	2.74357		
15:29:22	2000	3000	3333	9955	2	0.99100	3.76749	2.74225		
15:29:32	2000	3000	3333	9955	2	0.99100	3.76876	2.74224		
15:29:42	2000	3000	3333	9955	2	0.99100	3.76782	2.74264		
15:29:52	2000	3000	3333	9955	2	0.99100	3.76771	2.74212		
15:30:02	2000	3000	3333	9955	2	0.99100	3.76792	2.74214		
15:30:12	2000	3000	3333	9955	2	0.99100	3.76803	2.74276		
15:30:22	2000	3000	3333	9955	2	0.99100	3.76672	2.74274		
15:30:32	2000	3000	3333	9955	2	0.99100	3.76805	2.74407		
15:30:42	2000	3000	3333	9955	2	0.99100	3.76783	2.74420		
15:30:52	2000	3000	3333	9955	2	0.99100	3.76787	2.74725		
15:31:02	2000	3000	3333	9955	2	0.99100	3.76771	2.74207		
15:31:12	2000	3000	3333	9955	2	0.99100	3.76780	2.74923		
15:31:22	2000	3000	3333	9955	2	0.99100	3.76766	2.74539		
15:31:32	2000	3000	3333	9955	2	0.99100	3.76844	2.73666		
15:31:42	2000	3000	3333	9955	2	0.99100	3.76719	2.74619		
15:31:52	2000	3000	3333	9955	2	0.99100	3.76825	2.74522		
15:32:02	2000	3000	3333	9955	2	0.99100	3.76716	2.74527		
15:32:12	2000	3000	3333	9955	2	0.99100	3.76827	2.73973		
15:32:22	2000	3000	3333	9955	2	0.99100	3.76750	2.74201		
15:32:32	2000	3000	3333	9955	2	0.99100	3.76727	2.74208		
15:32:42	2000	3000	3333	9955	2	0.99100	3.76773	2.74171		
15:32:52	2000	3000	3333	9955	2	0.99100	3.76721	2.74414		
15:33:02	2000	3000	3333	9955	2	0.99100	3.76771	2.74773		
15:33:12	2000	3000	3333	9955	2	0.99100	3.76732	2.74635		
15:33:22	2000	3000	3333	9955	2	0.99100	3.76773	2.74211		
15:33:32	2000	3000	3333	9955	2	0.99100	3.76885	2.73955		
15:33:42	2000	3000	3333	9955	2	0.99100	3.76825	2.74090		
15:33:52	2000	3000	3333	9955	2	0.99100	3.76921	2.73820		
15:34:02	2000	3000	3333	9955	2	0.99100	3.76919	2.73668		
15:34:12	2000	3000	3333	9955	2	0.99100	3.76808	2.73914		
15:34:22	2000	3000	3333	9955	2	0.99100	3.76876	2.73758		
15:34:32	2000	3000	3333	9955	2	0.99100	3.76907	2.73660		
15:34:42	2000	3000	3333	9955	2	0.99100	3.76880	2.73699		
15:34:52	2000	3000	3333	9955	2	0.99100	3.76864	2.73835		
15:35:02	2000	3000	3333	9955	2	0.99100	3.76857	2.73653		
15:35:12	2000	3000	3333	9955	2	0.99100	3.76886	2.73755		
15:35:22	2000	3000	3333	9955	2	0.99100	3.76935	2.73978		
15:35:32	2000	3000	3333	9955	2	0.99100	3.76911	2.73883		
15:35:42	2000	3000	3333	9955	2	0.99100	3.76887	2.73694		
15:35:52	2000	3000	3333	9955	2	0.99100	3.76883	2.73666		
15:36:02	2000	3000	3333	9955	2	0.99100	3.76868	2.74280		
15:36:12	2000	3000	3333	9955	2	0.99100	3.76917	2.74304		
15:36:22	2000	3000	3333	9955	2	0.99100	3.76819	2.73785		
15:36:32	2000	3000	3333	9955	2	0.99100	3.76887	2.73978		
15:36:42	2000	3000	3333	9955	2	0.99100	3.76850	2.73687		
15:36:52	2000	3000	3333	9955	2	0.99100	3.76906	2.74334		
15:37:02	2000	3000	3333	9955	2	0.99100	3.76848	2.74342		
15:37:12	2000	3000	3333	9955	2	0.99100	3.76887	2.74402		
15:37:22	2000	3000	3333	9955	2	0.99100	3.76876	2.74352		
15:37:32	2000	3000	3333	9955	2	0.99100	3.76901	2.74459		
15:37:42	2000	3000	3333	9955	2	0.99100	3.76878	2.74071		
15:37:52	2000	3000	3333	9955	2	0.99100	3.76883	2.74563		
15:38:02	2000	3000	3333	9955	2	0.99100	3.76884	2.74305		
15:38:12	2000	3000	3333	9955	2	0.99100	3.76878	2.74079		
15:38:22	2000	3000	3333	9955	2	0.99100	3.76896	2.73984		
15:38:32	2000	3000	3333	9955	2	0.99100	3.76863	2.74110		
15:38:42	2000	3000	3333	9955	2	0.99100	3.76888	2.73543		
15:38:52	2000	3000	3333	9955	2	0.99100	3.76895	2.74171		
15:39:02	2000	3000	3333	9955	2	0.99100	3.76878	2.73989		
15:39:12	2000	3000	3333	9955	2	0.99100	3.76903	2.73955		
15:39:22	2000	3000	3333	9955	2	0.99100	3.76857	2.74070		
15:39:32	2000	3000	3333	9955	2	0.99100	3.76874	2.73872		
15:39:42	2000	3000	3333	9955	2	0.99100	3.76903	2.74048		
15:39:52	2000	3000	3333	9955	2	0.99100	3.76864	2.74038		
15:40:02	2000	3000	3333	9955	2	0.99100	3.76846	2.73999		
15:40:12	2000	3000	3333	9955	2	0.99100	3.76887	2.73622		
15:40:22	2000	3000	3333	9955	2	0.99100	3.76914	2.73670		
15:40:32	2000	3000	3333	9955	2	0.99100	3.76883	2.73563		
15:40:42	2000	3000	3333	9955	2	0.99100	3.76844	2.73794		
15:40:52	2000	3000	3333	9955	2	0.99100	3.76815	2.73879		
15:41:02	2000	3000	3333	9955	2	0.99100	3.76843	2.73583		
15:41:12	2000	3000	3333	9955	2	0.99100	3.76924	2.73155		
15:41:22	2000	3000	3333	9955	2	0.99100	3.76840	2.73436		
15:41:32	2000	3000	3333	9955	2	0.99100	3.76840	2.73563		
15:41:42	2000	3000	3333	9955	2	0.99100	3.76863	2.73119		
15:41:52	2000	3000	3333	9955	2	0.99100	3.76961	2.73434		
15:42:02	2000	3000	3333	9955	2	0.99100	3.76945	2.73664		
15:42:12	2000	3000	3333	9955	2	0.99100	3.76900	2.73969		
15:42:22	2000	3000	3333	9955	2	0.99100	3.76875	2.73517		
15:42:32	2000	3000	3333	9955	2	0.99100	3.76908	2.73448		
15:42:42	2000	3000	3333	9955	2	0.99100	3.76910	2.73283		
15:42:52	2000	3000	3333	9955	2	0.99100	3.76925	2.73339		
15:43:02	2000	3000	3333	9955	2	0.99100	3.76907	2.73663		
15:43:12	2000	3000	3333	9955	2	0.99100	3.76825	2.73842		
15:43:22	2000	3000	3333	9955	2	0.99100	3.76889	2.73337		
15:43:32	2000	3000	3333	9955	2	0.99100	3.77040	2.73479		
15:43:42	2000	3000	3333	9955	2	0.99100	3.77048	2.73140		
15:43:52	2000	3000	3333	9955	2	0.99100	3.76919	2.73069		
15:44:02	2000	3000	3333	9955	2	0.99100	3.76860	2.73303		
15:44:12	2000	3000	3333	9955	2	0.99100	3.76963	2.73108		
15:44:22	2000	3000	3333	9955	2	0.99100	3.76874	2.73304		
15:44:32	2000	3000	3333	9955	2	0.99100	3.76784	2.73325		
15:44:42	2000	3000	3333	9955	2	0.99100	3.77086	2.73687		
15:44:52	2000	3000	3333	9955	2	0.99100	3.77090	2.73121		
15:45:02	2000	3000	3333	9955	2	0.99100	3.76973	2.73999		
15:45:12	2000	3000	3333	9955	2	0.99100	3.77010	2.74179		
15:45:22	2000	3000	3333	9955	2	0.99100	3.76999	2.74081		
15:45:32	2000	3000	3333	9955	2	0.99100	3.77066	2.73932		
15:45:42	2000	3000	3333	9955	2	0.99100	3.77135	2.73887		
15:45:52	2000	3000	3333	9955	2	0.99100	3.77030	2.74078		
15:46:02	2000	3000	3333	9955	2	0.99100	3.77073	2.73868		
15:46:12	2000	3000	3333	9955	2	0.99100	3.77034	2.73439		
15:46:22	2000	3000	3333	9955	2	0.99100	3.77075	2.74419		
15:46:32	2000	3000	3333	9955	2	0.99100	3.77095	2.74215		
15:46:42	2000	3000	3333	9955	2	0.99100	3.77085	2.74239		
15:46:52	2000	3000	3333	9955	2	0.99100	3.77068	2.74457		
15:47:02	2000	3000	3333	9955	2	0.99100	3.77077	2.74235		
15:47:12	2000	3000	3333	9955	2	0.99100	3.77075	2.74327		
15:47:22	2000	3000	3333	9955	2	0.99100	3.77156	2.74192		
15:47:32	2000	3000	3333	9955	2	0.99100	3.77049	2.74047		
15:47:42	2000	3000	3333	9955	2	0.99100	3.77011	2.73885		
15:47:52	2000	3000	3333	9955	2	0.99100	3.77119	2.74087		
15:48:02	2000	3000	3333	9955	2	0.99100	3.77033	2.74356		
15:48:12	2000	3000	3333	9955	2	0.99100	3.77089	2.74143		
15:48:22	2000	3000	3333	9955	2	0.99100	3.77044	2.74511		
15:48:32	2000	3000	3333	9955	2	0.99100	3.76990	2.74060		
15:48:42	2000	3000	3333	9955	2	0.99100	3.77078	2.74580		
